#Evid,Magnitude,Epoch(UTC),Time UTC,Time Local,Distance From,Lat,Lon,Depth Km,Depth Mi
10831873,1.8,1321747493.36,2011/11/20 00:04:53,2011/11/19 16:04:53 PST,"67.7 km (  42.1 mi) W   ( 259. azimuth) from Penticton, BC",49.3833,-120.5020,6.2,3.8
10786493,1.3,1265686556.23,2010/02/09 03:35:56,2010/02/08 19:35:56 PST,"28.4 km (  17.6 mi) WSW ( 242. azimuth) from Mount Vernon, WA",48.301,-122.6778,13.0,8.1
60404981,0.8,1332666826.5,2012/03/25 09:13:46,2012/03/25 02:13:46 PDT,"2.5 km (   1.5 mi) N   (   9. azimuth) from Bellevue, WA",47.6327,-122.1937,15.0,9.3
60470091,2.2,1348862159.34,2012/09/28 19:55:59,2012/09/28 12:55:59 PDT,"25.4 km (  15.8 mi) SSW ( 195. azimuth) from Eugene, OR",43.8317,-123.1702,0.0,0.0
10833133,1.3,1319661156.54,2011/10/26 20:32:36,2011/10/26 13:32:36 PDT,"25.8 km (  16.0 mi) NE  (  46. azimuth) from Portland, OR",45.6967,-122.3825,3.0,1.8
60474536,0.7,1349809150.48,2012/10/09 18:59:10,2012/10/09 11:59:10 PDT,"41.3 km (  25.7 mi) SSE ( 147. azimuth) from Roseburg, OR",42.9067,-123.0613,0.0,0.0
60426076,2.2,1339110468.4,2012/06/07 23:07:48,2012/06/07 16:07:48 PDT,"67.3 km (  41.8 mi) ENE (  77. azimuth) from Hope, BC",49.5223,-120.5437,0.0,0.0
10822203,1.4,1309310046.72,2011/06/29 01:14:06,2011/06/28 18:14:06 PDT,"39.6 km (  24.6 mi) SSE ( 168. azimuth) from Eugene, OR",43.7047,-122.9792,3.4,2.1
60671187,0.8,1389822306.22,2014/01/15 21:45:06,2014/01/15 13:45:06 PST,"21.4 km (  13.3 mi) WNW ( 293. azimuth) from Poulsbo, WA",47.8115,-122.9073,0.0,0.0
10832443,1.5,1324038555.37,2011/12/16 12:29:15,2011/12/16 04:29:15 PST,"13.8 km (   8.6 mi) NNW ( 329. azimuth) from Kirkland, Wa",47.7875,-122.3028,25.6,15.9
60405111,1.7,1332735032.31,2012/03/26 04:10:32,2012/03/25 21:10:32 PDT,"38.4 km (  23.9 mi) WNW ( 302. azimuth) from Okanogan, WA",48.5498,-120.0202,6.0,3.7
60915256,0.7,1414993981.74,2014/11/03 05:53:01,2014/11/02 21:53:01 PST,"25.9 km (  16.1 mi) NW  ( 318. azimuth) from Skykomish, WA",47.8787,-121.5967,4.2,2.6
60919946,0.9,1415366232.68,2014/11/07 13:17:12,2014/11/07 05:17:12 PST,"5.0 km (   3.1 mi) N   (   9. azimuth) from Hanford-400, WA",46.4135,-119.2680,0.4,0.3
10795103,1.4,1278421723.93,2010/07/06 13:08:43,2010/07/06 06:08:43 PDT,"20.1 km (  12.5 mi) NNE (  12. azimuth) from Granite Falls, WA",48.2613,-121.9135,8.5,5.3
60475567,0.8,1353124408.63,2012/11/17 03:53:28,2012/11/16 19:53:28 PST,"13.4 km (   8.3 mi) WSW ( 251. azimuth) from Darrington, WA",48.2132,-121.7722,15.1,9.4
60883636,1.2,1411200558,2014/09/20 08:09:18,2014/09/20 01:09:18 PDT,"40.5 km (  25.1 mi) S   ( 170. azimuth) from Morton, WA",46.1995,-122.1863,1.8,1.1
10796293,0.7,1271208154.06,2010/04/14 01:22:34,2010/04/13 18:22:34 PDT,"33.0 km (  20.5 mi) E   ( 100. azimuth) from Longview, WA",46.0852,-122.5210,14.2,8.8
60524761,1.5,1367605743.54,2013/05/03 18:29:03,2013/05/03 11:29:03 PDT,"53.3 km (  33.1 mi) WSW ( 253. azimuth) from Eugene, OR",43.9147,-123.7243,0.0,0.0
60580827,1.1,1377675745.46,2013/08/28 07:42:25,2013/08/28 00:42:25 PDT,"20.6 km (  12.8 mi) SSW ( 211. azimuth) from Bellingham, WA",48.6048,-122.6283,13.1,8.1
10819728,1.8,1308607430.24,2011/06/20 22:03:50,2011/06/20 15:03:50 PDT,"5.9 km (   3.7 mi) NE  (  40. azimuth) from Fall City, WA",47.6072,-121.8368,14.2,8.8
10831918,1.8,1321797780.57,2011/11/20 14:03:00,2011/11/20 06:03:00 PST,"17.5 km (  10.8 mi) NNE (  15. azimuth) from Tacoma, WA",47.3887,-122.3747,21.1,13.1
10809778,1.4,1291896439.4,2010/12/09 12:07:19,2010/12/09 04:07:19 PST,"11.1 km (   6.9 mi) NNE (  25. azimuth) from Kirkland, Wa",47.7723,-122.1447,25.2,15.6
60402052,0.8,1336887764,2012/05/13 05:42:44,2012/05/12 22:42:44 PDT,"28.0 km (  17.4 mi) SE  ( 137. azimuth) from Victoria, BC",48.2428,-123.0870,25.4,15.7
60980911,0.9,1425694600.19,2015/03/07 02:16:40,2015/03/06 18:16:40 PST,"18.0 km (  11.2 mi) NE  (  52. azimuth) from Eugene, OR",44.1522,-122.9082,9.5,5.9
10827493,1.5,1301540113.77,2011/03/31 02:55:13,2011/03/30 19:55:13 PDT,"13.1 km (   8.2 mi) ESE ( 118. azimuth) from Maupin, OR",45.1188,-120.9325,19.0,11.8
60442607,1.6,1345543225.12,2012/08/21 10:00:25,2012/08/21 03:00:25 PDT,"24.0 km (  14.9 mi) SE  ( 141. azimuth) from Friday Harbor, WA",48.3685,-122.7992,50.7,31.5
60386307,2.3,1331337966.24,2012/03/10 00:06:06,2012/03/09 16:06:06 PST,"67.7 km (  42.1 mi) E   (  88. azimuth) from Hope, BC",49.403,-120.5145,0.0,0.0
10824578,1.7,1311023472.15,2011/07/18 21:11:12,2011/07/18 14:11:12 PDT,"5.6 km (   3.5 mi) SW  ( 226. azimuth) from Mount Vernon, WA",48.385,-122.3932,0.0,0.0
10815473,1.6,1303979865.86,2011/04/28 08:37:45,2011/04/28 01:37:45 PDT,"10.1 km (   6.3 mi) ESE ( 106. azimuth) from Newberg, OR",45.2747,-122.8483,15.5,9.6
60676917,0.9,1390877341.69,2014/01/28 02:49:01,2014/01/27 18:49:01 PST,"9.0 km (   5.6 mi) NNW ( 348. azimuth) from Enumclaw, WA",47.2847,-122.0122,20.0,12.4
60979546,1.6,1425501984.38,2015/03/04 20:46:24,2015/03/04 12:46:24 PST,"38.1 km (  23.6 mi) ESE ( 117. azimuth) from Eugene, OR",43.8963,-122.6627,0.0,0.0
60882861,1.8,1411103973.81,2014/09/19 05:19:33,2014/09/18 22:19:33 PDT,"45.2 km (  28.1 mi) SW  ( 234. azimuth) from Aberdeen, WA",46.7355,-124.2927,45.0,27.9
60987841,1.6,1427131641.53,2015/03/23 17:27:21,2015/03/23 10:27:21 PDT,"37.5 km (  23.3 mi) E   (  94. azimuth) from Eatonville, WA",46.8463,-121.7733,1.0,0.6
60611267,1.4,1381869098.38,2013/10/15 20:31:38,2013/10/15 13:31:38 PDT,"19.4 km (  12.1 mi) ESE ( 112. azimuth) from Longview, WA",46.0722,-122.7078,0.0,0.0
60397372,2.5,1335572060.73,2012/04/28 00:14:20,2012/04/27 17:14:20 PDT,"53.7 km (  33.4 mi) WSW ( 248. azimuth) from Kamloops, BC",50.4897,-121.0247,0.0,0.0
10792688,0.9,1268092123.49,2010/03/08 23:48:43,2010/03/08 15:48:43 PST,"37.6 km (  23.3 mi) NNE (  29. azimuth) from Eugene, OR",44.3472,-122.8560,0.0,0.0
60450182,0.7,1347309064.45,2012/09/10 20:31:04,2012/09/10 13:31:04 PDT,"26.6 km (  16.5 mi) NW  ( 318. azimuth) from Olympia, WA",47.2237,-123.1230,5.0,3.1
60847972,3.5,1408420835.58,2014/08/19 04:00:35,2014/08/18 21:00:35 PDT,"40.1 km (  24.9 mi) SSE ( 150. azimuth) from Adel, OR",41.8813,-119.6460,0.0,0.0
60863396,0.8,1409080038.12,2014/08/26 19:07:18,2014/08/26 12:07:18 PDT,"22.5 km (  14.0 mi) ENE (  77. azimuth) from Roseburg, OR",43.2635,-123.0710,0.0,0.0
60993917,1.7,1430319621.2,2015/04/29 15:00:21,2015/04/29 08:00:21 PDT,"27.3 km (  16.9 mi) ENE (  72. azimuth) from The Dalles, OR",45.6707,-120.8395,0.0,0.0
60587442,1.2,1378525827.59,2013/09/07 03:50:27,2013/09/06 20:50:27 PDT,"8.4 km (   5.2 mi) NNE (  17. azimuth) from Kirkland, Wa",47.7545,-122.1743,22.7,14.1
10810133,1.8,1296590511.54,2011/02/01 20:01:51,2011/02/01 12:01:51 PST,"4.5 km (   2.8 mi) NNE (  26. azimuth) from Prosser, Wa",46.243,-119.7423,0.0,0.0
60558687,0.9,1374812717.84,2013/07/26 04:25:17,2013/07/25 21:25:17 PDT,"27.4 km (  17.0 mi) NW  ( 316. azimuth) from Poulsbo, WA",47.913,-122.8985,20.0,12.4
60713711,0.9,1394226935.53,2014/03/07 21:15:35,2014/03/07 13:15:35 PST,"9.3 km (   5.8 mi) ESE ( 114. azimuth) from Longview, WA",46.1023,-122.8322,0.0,0.0
60687496,0.8,1391515204.57,2014/02/04 12:00:04,2014/02/04 04:00:04 PST,"10.9 km (   6.8 mi) NW  ( 306. azimuth) from Sedro Woolley, WA",48.5582,-122.3538,5.0,3.1
60514752,1.2,1365112879.01,2013/04/04 22:01:19,2013/04/04 15:01:19 PDT,"68.1 km (  42.3 mi) NW  ( 307. azimuth) from Klamath Falls, OR",42.5948,-122.4420,4.5,2.8
60727866,0.9,1395688993.41,2014/03/24 19:23:13,2014/03/24 12:23:13 PDT,"54.2 km (  33.7 mi) WNW ( 285. azimuth) from Maupin, OR",45.3023,-121.7478,7.0,4.3
60938712,2.9,1418779133.7,2014/12/17 01:18:53,2014/12/16 17:18:53 PST,"58.9 km (  36.6 mi) WSW ( 242. azimuth) from Coos Bay, OR",43.1153,-124.8547,30.9,19.2
60871376,0.8,1410016129.55,2014/09/06 15:08:49,2014/09/06 08:08:49 PDT,"48.3 km (  30.0 mi) WSW ( 239. azimuth) from The Dalles, OR",45.3725,-121.7048,0.5,0.3
60883591,0.7,1411192713.72,2014/09/20 05:58:33,2014/09/19 22:58:33 PDT,"18.1 km (  11.2 mi) WNW ( 295. azimuth) from Hanford-200W, WA",46.6208,-119.8420,6.8,4.2
10823313,2.8,1313653784.86,2011/08/18 07:49:44,2011/08/18 00:49:44 PDT,"7.6 km (   4.7 mi) N   ( 358. azimuth) from Maple Valley, WA",47.4783,-122.0448,7.3,4.5
61001162,2.6,1431431595.18,2015/05/12 11:53:15,2015/05/12 04:53:15 PDT,"50.8 km (  31.6 mi) NW  ( 326. azimuth) from Forks, WA",48.3272,-124.7647,12.1,7.5
10806718,1.7,1283930617.86,2010/09/08 07:23:37,2010/09/08 00:23:37 PDT,"36.8 km (  22.9 mi) NNW ( 348. azimuth) from Okanogan, WA",48.6903,-119.6838,1.4,0.8
60380747,1.7,1329737221.59,2012/02/20 11:27:01,2012/02/20 03:27:01 PST,"21.7 km (  13.5 mi) ESE ( 116. azimuth) from Friday Harbor, WA",48.4495,-122.7402,24.5,15.2
60495142,2.3,1358624352.92,2013/01/19 19:39:12,2013/01/19 11:39:12 PST,"24.2 km (  15.1 mi) E   (  84. azimuth) from Monroe, WA",47.8792,-121.6490,8.6,5.3
60481261,2.5,1351276314.08,2012/10/26 18:31:54,2012/10/26 11:31:54 PDT,"7.5 km (   4.7 mi) WSW ( 250. azimuth) from Richland, WA",46.2597,-119.3840,0.0,0.0
10818223,1.0,1295469886.8,2011/01/19 20:44:46,2011/01/19 12:44:46 PST,"26.8 km (  16.7 mi) NE  (  35. azimuth) from Satsop, WA",47.2005,-123.2777,7.6,4.7
10833083,1.3,1319627510.21,2011/10/26 11:11:50,2011/10/26 04:11:50 PDT,"13.4 km (   8.4 mi) NW  ( 323. azimuth) from Poulsbo, WA",47.8317,-122.7532,10.8,6.7
60865651,1.8,1409323739.65,2014/08/29 14:48:59,2014/08/29 07:48:59 PDT,"49.9 km (  31.0 mi) E   (  93. azimuth) from Morton, WA",46.5362,-121.6233,0.1,0.0
60776921,1.0,1400224050.95,2014/05/16 07:07:30,2014/05/16 00:07:30 PDT,"41.7 km (  25.9 mi) SE  ( 131. azimuth) from Forks, WA",47.7022,-123.9620,4.1,2.5
60508781,1.6,1362601129.48,2013/03/06 20:18:49,2013/03/06 12:18:49 PST,"24.0 km (  14.9 mi) E   (  85. azimuth) from Monroe, WA",47.8748,-121.6512,11.5,7.1
60432136,0.8,1340398219.26,2012/06/22 20:50:19,2012/06/22 13:50:19 PDT,"26.4 km (  16.4 mi) E   (  95. azimuth) from Astoria, OR",46.1628,-123.4942,0.0,0.0
10795333,1.0,1270936931.14,2010/04/10 22:02:11,2010/04/10 15:02:11 PDT,"6.1 km (   3.8 mi) W   ( 269. azimuth) from Entiat, WA",47.6605,-120.3050,0.0,0.0
60914027,1.8,1415793693.07,2014/11/12 12:01:33,2014/11/12 04:01:33 PST,"18.0 km (  11.2 mi) NE  (  54. azimuth) from Eugene, OR",44.1477,-122.9037,9.4,5.8
10816318,2.7,1297708665.33,2011/02/14 18:37:45,2011/02/14 10:37:45 PST,"31.3 km (  19.5 mi) S   ( 171. azimuth) from Morton, WA",46.2803,-122.2083,5.4,3.3
10811293,2.2,1285713989.28,2010/09/28 22:46:29,2010/09/28 15:46:29 PDT,"46.7 km (  29.0 mi) SW  ( 231. azimuth) from Prosser, Wa",45.9417,-120.2368,0.0,0.0
10824853,1.0,1315378627.98,2011/09/07 06:57:07,2011/09/06 23:57:07 PDT,"4.1 km (   2.6 mi) WSW ( 240. azimuth) from Darrington, WA",48.2345,-121.6505,8.5,5.3
60394392,2.1,1334777539.15,2012/04/18 19:32:19,2012/04/18 12:32:19 PDT,"11.8 km (   7.3 mi) WNW ( 285. azimuth) from Bremerton, WA",47.5948,-122.7815,17.9,11.1
60407012,0.6,1338226585.93,2012/05/28 17:36:25,2012/05/28 10:36:25 PDT,"22.2 km (  13.8 mi) ENE (  69. azimuth) from Eugene, OR",44.1247,-122.8275,11.7,7.2
60421737,2.3,1341344869.44,2012/07/03 19:47:49,2012/07/03 12:47:49 PDT,"57.4 km (  35.7 mi) WSW ( 237. azimuth) from Kamloops, BC",50.3847,-120.9975,0.0,0.0
60692912,1.1,1392403085.42,2014/02/14 18:38:05,2014/02/14 10:38:05 PST,"11.8 km (   7.3 mi) SW  ( 214. azimuth) from Deming, WA",48.7375,-122.3070,0.0,0.0
61036237,1.6,1435702766.52,2015/06/30 22:19:26,2015/06/30 15:19:26 PDT,"55.8 km (  34.7 mi) SE  ( 137. azimuth) from Eugene, OR",43.6867,-122.6090,8.2,5.1
60462902,1.3,1349978191.76,2012/10/11 17:56:31,2012/10/11 10:56:31 PDT,"31.6 km (  19.6 mi) ESE ( 111. azimuth) from Tillamook, OR",45.355,-123.4648,0.0,0.0
60378931,0.8,1325767083.91,2012/01/05 12:38:03,2012/01/05 04:38:03 PST,"14.5 km (   9.0 mi) NNW ( 342. azimuth) from Morton, WA",46.682,-122.3340,19.5,12.1
60493602,1.0,1358367848.94,2013/01/16 20:24:08,2013/01/16 12:24:08 PST,"71.4 km (  44.4 mi) NW  ( 313. azimuth) from Klamath Falls, OR",42.6648,-122.4152,9.9,6.2
10808878,0.9,1287813040.01,2010/10/23 05:50:40,2010/10/22 22:50:40 PDT,"54.5 km (  33.8 mi) E   (  92. azimuth) from Morton, WA",46.5448,-121.5630,10.2,6.3
10790373,1.6,1264132765.36,2010/01/22 03:59:25,2010/01/21 19:59:25 PST,"37.3 km (  23.2 mi) NE  (  51. azimuth) from Skykomish, WA",47.9188,-120.9763,10.1,6.2
10819993,0.8,1312505812.49,2011/08/05 00:56:52,2011/08/04 17:56:52 PDT,"29.4 km (  18.2 mi) ENE (  75. azimuth) from Morton, WA",46.628,-121.9045,7.7,4.7
60512451,2.6,1364150765,2013/03/24 18:46:05,2013/03/24 11:46:05 PDT,"67.1 km (  41.7 mi) NW  ( 311. azimuth) from Klamath Falls, OR",42.618,-122.4007,5.8,3.6
60480091,1.4,1351036596.29,2012/10/23 23:56:36,2012/10/23 16:56:36 PDT,"31.0 km (  19.3 mi) N   (   8. azimuth) from Deming, WA",49.1008,-122.1558,0.0,0.0
10790903,1.0,1264399054.16,2010/01/25 05:57:34,2010/01/24 21:57:34 PST,"11.5 km (   7.1 mi) ESE ( 108. azimuth) from Tacoma, WA",47.2057,-122.2882,18.2,11.3
60593702,1.1,1379424491.22,2013/09/17 13:28:11,2013/09/17 06:28:11 PDT,"13.4 km (   8.4 mi) ENE (  72. azimuth) from Poulsbo, WA",47.7717,-122.4737,0.0,0.0
60890452,0.7,1412970551.37,2014/10/10 19:49:11,2014/10/10 12:49:11 PDT,"21.0 km (  13.0 mi) SE  ( 140. azimuth) from Eatonville, WA",46.7223,-122.0893,0.0,0.0
10822053,0.8,1313236341.33,2011/08/13 11:52:21,2011/08/13 04:52:21 PDT,"5.0 km (   3.1 mi) N   (   6. azimuth) from Hanford-400, WA",46.4138,-119.2715,2.7,1.6
10805143,1.4,1285951278.37,2010/10/01 16:41:18,2010/10/01 09:41:18 PDT,"55.2 km (  34.3 mi) SE  ( 141. azimuth) from Salem, OR",44.5578,-122.5930,3.4,2.1
60505351,1.6,1360352987.84,2013/02/08 19:49:47,2013/02/08 11:49:47 PST,"17.1 km (  10.7 mi) SE  ( 136. azimuth) from Port Angeles, WA",48.0032,-123.2842,0.0,0.0
10812388,0.7,1299719885.4,2011/03/10 01:18:05,2011/03/09 17:18:05 PST,"20.2 km (  12.6 mi) SW  ( 224. azimuth) from Newhalem, WA",48.5428,-121.4347,19.9,12.4
10809273,1.3,1290823343.55,2010/11/27 02:02:23,2010/11/26 18:02:23 PST,"19.3 km (  12.0 mi) SSW ( 194. azimuth) from Bremerton, WA",47.3982,-122.6940,14.7,9.1
60989612,1.1,1429568678.12,2015/04/20 22:24:38,2015/04/20 15:24:38 PDT,"9.8 km (   6.1 mi) NW  ( 313. azimuth) from Longview, WA",46.197,-123.0347,0.0,0.0
10817408,1.5,1307723253.21,2011/06/10 16:27:33,2011/06/10 09:27:33 PDT,"10.3 km (   6.4 mi) E   (  87. azimuth) from Duvall, WA",47.7467,-121.8480,67.5,41.9
10831148,1.9,1323465660.82,2011/12/09 21:21:00,2011/12/09 13:21:00 PST,"18.1 km (  11.2 mi) NNE (  24. azimuth) from Eatonville, WA",47.0165,-122.1695,1.0,0.6
60422892,1.9,1341609158.28,2012/07/06 21:12:38,2012/07/06 14:12:38 PDT,"47.2 km (  29.3 mi) SSE ( 166. azimuth) from Eugene, OR",43.6398,-122.9487,0.0,0.0
60979491,1.3,1425498597.36,2015/03/04 19:49:57,2015/03/04 11:49:57 PST,"13.0 km (   8.0 mi) ENE (  68. azimuth) from Entiat, WA",47.7047,-120.0622,7.4,4.6
60820622,1.7,1405631521.71,2014/07/17 21:12:01,2014/07/17 14:12:01 PDT,"67.9 km (  42.2 mi) W   ( 260. azimuth) from Penticton, BC",49.393,-120.5075,0.0,0.0
10829693,1.1,1322717431.1,2011/12/01 05:30:31,2011/11/30 21:30:31 PST,"17.1 km (  10.6 mi) NNW ( 327. azimuth) from Portland, OR",45.6638,-122.7408,16.8,10.4
60841227,1.0,1407828789.96,2014/08/12 07:33:09,2014/08/12 00:33:09 PDT,"11.2 km (   6.9 mi) N   ( 350. azimuth) from Morton, WA",46.6573,-122.3003,16.5,10.2
60938271,1.1,1417530117.13,2014/12/02 14:21:57,2014/12/02 06:21:57 PST,"74.8 km (  46.5 mi) ENE (  66. azimuth) from Grants Pass, OR",42.7085,-122.4898,5.0,3.1
60734781,1.3,1396477337.2,2014/04/02 22:22:17,2014/04/02 15:22:17 PDT,"6.9 km (   4.3 mi) E   ( 101. azimuth) from Longview, WA",46.125,-122.8535,7.3,4.5
10824798,1.4,1313998286.7,2011/08/22 07:31:26,2011/08/22 00:31:26 PDT,"32.8 km (  20.4 mi) SSE ( 158. azimuth) from Enumclaw, WA",46.9305,-121.8277,10.9,6.7
10816693,2.2,1295162321.97,2011/01/16 07:18:41,2011/01/15 23:18:41 PST,"10.4 km (   6.5 mi) S   ( 170. azimuth) from Bellingham, WA",48.6708,-122.4593,17.1,10.6
10830113,2.4,1320962190.49,2011/11/10 21:56:30,2011/11/10 13:56:30 PST,"19.9 km (  12.4 mi) SW  ( 220. azimuth) from Bremerton, WA",47.4293,-122.7998,22.9,14.2
10799238,1.5,1272469893.2,2010/04/28 15:51:33,2010/04/28 08:51:33 PDT,"53.3 km (  33.1 mi) WSW ( 241. azimuth) from The Dalles, OR",45.3632,-121.7717,5.9,3.6
10825498,0.9,1300913505.24,2011/03/23 20:51:45,2011/03/23 13:51:45 PDT,"13.0 km (   8.1 mi) SW  ( 217. azimuth) from Newhalem, WA",48.5798,-121.3492,14.7,9.1
60444781,2.4,1343161260.75,2012/07/24 20:21:00,2012/07/24 13:21:00 PDT,"10.0 km (   6.2 mi) SE  ( 128. azimuth) from Deming, WA",48.7702,-122.1093,23.2,14.4
10809213,1.6,1288199540.94,2010/10/27 17:12:20,2010/10/27 10:12:20 PDT,"3.5 km (   2.2 mi) NW  ( 308. azimuth) from Maple Valley, WA",47.4293,-122.0782,24.3,15.1
60508756,1.6,1362582100.33,2013/03/06 15:01:40,2013/03/06 07:01:40 PST,"37.3 km (  23.2 mi) SW  ( 217. azimuth) from Newport, OR",44.3693,-124.3363,29.9,18.6
10791978,0.9,1267937598.35,2010/03/07 04:53:18,2010/03/06 20:53:18 PST,"18.2 km (  11.3 mi) N   (  10. azimuth) from Hanford-200E, WA",46.7157,-119.4907,4.3,2.7
60655027,1.1,1387463657.13,2013/12/19 14:34:17,2013/12/19 06:34:17 PST,"40.4 km (  25.1 mi) S   ( 170. azimuth) from Morton, WA",46.2005,-122.1807,2.8,1.8
60994047,1.6,1430339102.21,2015/04/29 20:25:02,2015/04/29 13:25:02 PDT,"48.3 km (  30.0 mi) SSE ( 162. azimuth) from Salem, OR",44.5287,-122.8485,0.0,0.0
60450771,1.5,1344414003.94,2012/08/08 08:20:03,2012/08/08 01:20:03 PDT,"10.5 km (   6.5 mi) NE  (  56. azimuth) from Fall City, WA",47.6197,-121.7718,14.0,8.7
60741451,0.8,1397537223.54,2014/04/15 04:47:03,2014/04/14 21:47:03 PDT,"47.8 km (  29.7 mi) ESE ( 118. azimuth) from Longview, WA",45.9353,-122.3952,17.9,11.1
60392761,0.7,1328161028.27,2012/02/02 05:37:08,2012/02/01 21:37:08 PST,"22.3 km (  13.9 mi) E   (  90. azimuth) from Monroe, WA",47.8555,-121.6725,9.9,6.2
60444496,0.9,1343075428.03,2012/07/23 20:30:28,2012/07/23 13:30:28 PDT,"1.5 km (   0.9 mi) NE  (  50. azimuth) from Eatonville, WA",46.8762,-122.2500,0.0,0.0
10803803,1.1,1274247036.78,2010/05/19 05:30:36,2010/05/18 22:30:36 PDT,"21.1 km (  13.1 mi) S   ( 178. azimuth) from Friday Harbor, WA",48.3455,-122.9943,48.7,30.2
60724851,1.5,1395338376.43,2014/03/20 17:59:36,2014/03/20 10:59:36 PDT,"45.3 km (  28.2 mi) W   ( 263. azimuth) from Ellensburg, WA",46.9463,-121.1323,2.5,1.6
10830288,1.3,1323066055.59,2011/12/05 06:20:55,2011/12/04 22:20:55 PST,"14.7 km (   9.1 mi) SSE ( 147. azimuth) from Eatonville, WA",46.757,-122.1597,14.2,8.8
10815658,2.1,1305328676.49,2011/05/13 23:17:56,2011/05/13 16:17:56 PDT,"48.2 km (  30.0 mi) WSW ( 238. azimuth) from The Dalles, OR",45.3663,-121.6988,4.6,2.8
60832892,0.7,1406966277.15,2014/08/02 07:57:57,2014/08/02 00:57:57 PDT,"14.8 km (   9.2 mi) SW  ( 224. azimuth) from Bremerton, WA",47.4705,-122.7660,25.5,15.8
60030613,1.9,1375170995.91,2013/07/30 07:56:35,2013/07/30 00:56:35 PDT,"91.0 km (  56.5 mi) SW  ( 219. azimuth) from Bend, OR",43.4252,-122.0257,17.7,11.0
60831857,1.9,1406872801.07,2014/08/01 06:00:01,2014/07/31 23:00:01 PDT,"27.3 km (  17.0 mi) S   ( 190. azimuth) from Centralia, WA",46.4743,-123.0207,0.0,0.0
60485882,0.8,1356505279.21,2012/12/26 07:01:19,2012/12/25 23:01:19 PST,"4.8 km (   3.0 mi) E   (  91. azimuth) from Poulsbo, WA",47.7345,-122.5810,17.8,11.0
10790338,1.2,1267595123.66,2010/03/03 05:45:23,2010/03/02 21:45:23 PST,"7.5 km (   4.7 mi) SW  ( 230. azimuth) from Duvall, WA",47.6985,-122.0620,17.0,10.6
60612587,0.8,1382035045.51,2013/10/17 18:37:25,2013/10/17 11:37:25 PDT,"6.1 km (   3.8 mi) SE  ( 131. azimuth) from Duvall, WA",47.7058,-121.9238,25.5,15.8
10831483,1.2,1318840742.89,2011/10/17 08:39:02,2011/10/17 01:39:02 PDT,"27.8 km (  17.3 mi) E   (  83. azimuth) from Port Angeles, WA",48.1443,-123.0703,12.3,7.6
60453077,1.8,1347946010,2012/09/18 05:26:50,2012/09/17 22:26:50 PDT,"17.8 km (  11.0 mi) NNE (  34. azimuth) from Tacoma, WA",47.37,-122.3028,26.9,16.7
10812248,1.1,1302390667.79,2011/04/09 23:11:07,2011/04/09 16:11:07 PDT,"12.7 km (   7.9 mi) SSE ( 157. azimuth) from North Bend, WA",47.3918,-121.7193,10.0,6.2
60449391,1.2,1344147680.9,2012/08/05 06:21:20,2012/08/04 23:21:20 PDT,"40.7 km (  25.3 mi) S   ( 171. azimuth) from Morton, WA",46.197,-122.1918,2.2,1.4
60557297,0.7,1374567324,2013/07/23 08:15:24,2013/07/23 01:15:24 PDT,"21.7 km (  13.5 mi) E   (  87. azimuth) from Eatonville, WA",46.8788,-121.9803,9.4,5.8
60589887,1.7,1378937289.39,2013/09/11 22:08:09,2013/09/11 15:08:09 PDT,"27.9 km (  17.3 mi) S   ( 183. azimuth) from Millican, OR",43.6285,-120.9372,3.9,2.4
60812632,0.8,1404694029,2014/07/07 00:47:09,2014/07/06 17:47:09 PDT,"4.7 km (   2.9 mi) SSW ( 207. azimuth) from Bremerton, WA",47.5288,-122.6580,21.9,13.6
60597287,0.9,1379844179.45,2013/09/22 10:02:59,2013/09/22 03:02:59 PDT,"27.8 km (  17.3 mi) SSW ( 197. azimuth) from Morton, WA",46.3193,-122.3838,13.0,8.1
60882041,1.2,1410993898.32,2014/09/17 22:44:58,2014/09/17 15:44:58 PDT,"48.5 km (  30.1 mi) SW  ( 219. azimuth) from Salem, OR",44.6047,-123.4210,0.0,0.0
61026672,1.7,1434269246.39,2015/06/14 08:07:26,2015/06/14 01:07:26 PDT,"9.4 km (   5.8 mi) ESE ( 108. azimuth) from Yakima, Wa",46.5692,-120.3958,7.7,4.8
10800283,0.7,1281998456.26,2010/08/16 22:40:56,2010/08/16 15:40:56 PDT,"9.3 km (   5.8 mi) NW  ( 311. azimuth) from Longview, WA",46.1913,-123.0337,0.0,0.0
60672022,0.6,1389945978.17,2014/01/17 08:06:18,2014/01/17 00:06:18 PST,"17.9 km (  11.1 mi) SSW ( 202. azimuth) from Enumclaw, WA",47.0552,-122.0755,10.4,6.4
60393901,2.4,1328516234.19,2012/02/06 08:17:14,2012/02/06 00:17:14 PST,"168.8 km ( 104.9 mi) W   ( 275. azimuth) from Coos Bay, OR",43.4878,-126.2983,5.0,3.1
10816488,0.9,1293319538.7,2010/12/25 23:25:38,2010/12/25 15:25:38 PST,"1.3 km (   0.8 mi) WNW ( 281. azimuth) from Entiat, WA",47.664,-120.2402,6.5,4.0
10806713,1.8,1283930509.55,2010/09/08 07:21:49,2010/09/08 00:21:49 PDT,"37.2 km (  23.1 mi) NNW ( 347. azimuth) from Okanogan, WA",48.6932,-119.6877,0.0,0.0
